rn,distribution_share,sum_distribution_share,running_approximate_distribution_usd,sum_approximate_distribution_usd,distribution_token,receiver_type,account,balance_before_event,pool_share,approximate_distribution_usd,is_contract,contract_name,has_redeemed,redemption_usd,redemption_bonus_usd,approximate_distribution_before_redemption_bonus_usd
1408,5.305320188032739e-7,1.0000000000000009,3372876.905899448,3373254.04556872,GLV,CONTRACT,0x0af28e0f27f28ddddf5715bf426e9ab4f720a5d0,1.3446264144881765,4.159739382443922e-8,1.7896192787318839,true,,false,,,1.7896192787318839
1409,5.296051388165252e-7,1.0000000000000009,3372878.692392125,3373254.04556872,GLV,CONTRACT,0xae43e01bfca3eb38c7f7669dbf21fbece3b975a8,1.34227724936888,4.1524719998034274e-8,1.7864926770668275,true,,false,,,1.7864926770668275
1410,5.292505474142561e-7,1.0000000000000009,3372880.477688675,3373254.04556872,GLV,CONTRACT,0x8c49c2ee802802849261bf6b36658a4e751f38d6,1.341378542129839,4.149691757012385e-8,1.7852965501845992,true,,false,,,1.7852965501845992
1411,5.287115826240905e-7,1.0000000000000009,3372882.26116716,3373254.04556872,GLV,CONTRACT,0xa15ffd96566582c4f464a3fbe55ccc0f2e088146,1.3400125429673935,4.145465898847481e-8,1.7834784850257537,true,,false,,,1.7834784850257537
1412,5.282505714361912e-7,1.0000000000000009,3372884.0430905367,3373254.04556872,GLV,CONTRACT,0x453109f4956540a3cb93d53fd68d5e3bb25761f1,1.338844116183234,4.1418512510485084e-8,1.78192337717112,true,,false,,,1.78192337717112
1413,5.266295233232609e-7,1.0000000000000009,3372885.8195457067,3373254.04556872,GLV,CONTRACT,0xc4322ef9227033c54c1a4d9c9f5825639f8d8274,1.3347355910904053,4.129141108329124e-8,1.7764551700661164,true,,false,,,1.7764551700661164
1414,5.259297443326367e-7,1.0000000000000009,3372887.5936403447,3373254.04556872,GLV,CONTRACT,0xb977fa5b3a0599f12fdcc73aef98ae3b9f2082b9,1.3329620104548394,4.1236543551773114e-8,1.7740946377549893,true,,false,,,1.7740946377549893
1415,5.258468931282967e-7,1.0000000000000009,3372889.3674555044,3373254.04556872,GLV,CONTRACT,0x6b6295edc46414bdc981fdba2fadab619faabf21,1.3327520251685994,4.123004744210656e-8,1.7738151595947689,true,,false,,,1.7738151595947689
1416,5.252155889372821e-7,1.0000000000000009,3372891.1391411144,3373254.04556872,GLV,CONTRACT,0x53bbc4fe211538e4ae0805b42c16e6e9ea5feeb7,1.331151993010823,4.118054881030695e-8,1.7716856101784446,true,,false,,,1.7716856101784446
1417,5.245535592162631e-7,1.0000000000000009,3372892.9085935303,3373254.04556872,GLV,CONTRACT,0xdedface54cb4deb81083424a213fc06ee10efa14,1.3294740874019093,4.1128641083623776e-8,1.7694524157437306,true,,false,,,1.7694524157437306
1418,5.240458545882473e-7,1.0000000000000009,3372894.676333329,3373254.04556872,GLV,CONTRACT,0x1eaad37c108d0d927d0e1fe2fb0369b43822265c,1.3281873167087328,4.1088833515730517e-8,1.7677397990533226,true,,false,,,1.7677397990533226
1419,5.239610974875744e-7,1.0000000000000009,3372896.443787221,3373254.04556872,GLV,CONTRACT,0xc65e6c4a9179f4c581266d19066e53d84df148dd,1.327972500953338,4.108218797055859e-8,1.7674538918205869,true,,false,,,1.7674538918205869
1420,5.238338870655468e-7,1.0000000000000009,3372898.2108119996,3373254.04556872,GLV,CONTRACT,0xa13d9de7ff467ce3469bb5363cfbcd94a614dbc6,1.3276500878140851,4.107221379023372e-8,1.7670247787498434,true,,false,,,1.7670247787498434
1421,5.232258648911932e-7,1.0000000000000009,3372899.9757857653,3373254.04556872,GLV,CONTRACT,0x7ea3814b0d18edf0731c74b38dc7367e3e520fad,1.326109063620909,4.102454063019028e-8,1.7649737654904096,true,,false,,,1.7649737654904096
1422,5.221384744358091e-7,1.0000000000000009,3372901.7370914863,3373254.04556872,GLV,CONTRACT,0xb86f2db02d7e6d5ab82378a39e78ad63a7e37a55,1.3233530868327978,4.093928166860004e-8,1.7613057212376728,true,,false,,,1.7613057212376728
1423,5.221160171978717e-7,1.0000000000000009,3372903.4983214536,3373254.04556872,GLV,CONTRACT,0x7804866fdc2330681d77cd3c768a5148149936c1,1.32329616925901,4.093752086522233e-8,1.7612299672689482,true,,false,,,1.7612299672689482
1424,5.212735849744749e-7,1.0000000000000009,3372905.2567096828,3373254.04556872,GLV,CONTRACT,0x42c2019d3d6f67898cc223d52256bac6876a72c1,1.3211610358837413,4.087146832979556e-8,1.7583882293632571,true,,false,,,1.7583882293632571
1425,5.201388644905218e-7,1.0000000000000009,3372907.0112702115,3373254.04556872,GLV,CONTRACT,0x24fd5b2646f427868e45b75c057d97309cecfd64,1.318285101761564,4.078249836534719e-8,1.754560528900173,true,,false,,,1.754560528900173
1426,5.185691642903007e-7,1.0000000000000009,3372908.760535743,3373254.04556872,GLV,CONTRACT,0xb9b912761e6ad9ea8429f87108d15dcd6ae9cd4c,1.3143067172772385,4.065942297102473e-8,1.749265531349447,true,,false,,,1.749265531349447
1427,5.185214417820347e-7,1.0000000000000009,3372910.509640294,3373254.04556872,GLV,CONTRACT,0xbe3de7fb9aa09b3fa931868fb49d5ba5fee2ebb1,1.3141857652085491,4.065568119503332e-8,1.7491045512053738,true,ActivePool,false,,,1.7491045512053738
